IFD_DIRECTORY_IFD0  	0xC71C	IFD_RAW_IMAGE_DIGEST
IFD_DIRECTORY_IFD0  	0x011D	IFD_PAGE_NAME
IFD_DIRECTORY_IFD0  	0xC71D	IFD_ORIGINAL_RAW_FILE_DIGEST
IFD_DIRECTORY_IFD0  	0x011E	IFD_XPOSITION
IFD_DIRECTORY_IFD0  	0x011F	IFD_YPOSITION
IFD_DIRECTORY_IFD0  	0x0120	IFD_FREE_OFFSETS
IFD_DIRECTORY_IFD0  	0x0121	IFD_FREE_BYTE_COUNTS
IFD_DIRECTORY_IFD0  	0x0122	IFD_GRAY_RESPONSE_UNIT
IFD_DIRECTORY_IFD0  	0x0123	IFD_GRAY_RESPONSE_CURVE
IFD_DIRECTORY_IFD0  	0x0124	IFD_T4_OPTIONS
IFD_DIRECTORY_IFD0  	0x0125	IFD_T6_OPTIONS
IFD_DIRECTORY_IFD0  	0xC725	IFD_PROFILE_LOOK_TABLE_DIMS
IFD_DIRECTORY_IFD0  	0xC726	IFD_PROFILE_LOOK_TABLE_DATA
IFD_DIRECTORY_IFD0  	0x0128	IFD_RESOLUTION_UNIT
IFD_DIRECTORY_IFD0  	0x0129	IFD_PAGE_NUMBER
IFD_DIRECTORY_IFD0  	0x012D	IFD_TRANSFER_FUNCTION
IFD_DIRECTORY_IFD0  	0x0131	IFD_SOFTWARE
IFD_DIRECTORY_IFD0  	0xCD31	IFD_CALIBRATION_ILLUMINANT3
IFD_DIRECTORY_IFD0  	0x0132	IFD_DATE_TIME
IFD_DIRECTORY_IFD0  	0xCD32	IFD_CAMERA_CALIBRATION3
IFD_DIRECTORY_IFD0  	0xCD33	IFD_COLOR_MATRIX3
IFD_DIRECTORY_IFD0  	0xCD34	IFD_FORWARD_MATRIX3
IFD_DIRECTORY_IFD0  	0xCD35	IFD_ILLUMINANT_DATA1
IFD_DIRECTORY_IFD0  	0xCD36	IFD_ILLUMINANT_DATA2
IFD_DIRECTORY_IFD0  	0xCD37	IFD_ILLUMINANT_DATA3
IFD_DIRECTORY_IFD0  	0xCD39	IFD_PROFILE_HUE_SAT_MAP_DATA3
IFD_DIRECTORY_IFD0  	0xCD3A	IFD_REDUCTION_MATRIX3
IFD_DIRECTORY_IFD0  	0x013B	IFD_ARTIST
IFD_DIRECTORY_IFD0  	0x013C	IFD_HOST_COMPUTER
IFD_DIRECTORY_IFD0  	0x013D	IFD_PREDICTOR
IFD_DIRECTORY_IFD0  	0x013E	IFD_WHITE_POINT
IFD_DIRECTORY_IFD0  	0x013F	IFD_PRIMARY_CHROMATICITIES
IFD_DIRECTORY_IFD0  	0xCD3F	IFD_RGB_TABLES
IFD_DIRECTORY_IFD0  	0x0140	IFD_COLOR_MAP
IFD_DIRECTORY_IFD0  	0xCD40	IFD_PROFILE_GAIN_TABLE_MAP2
IFD_DIRECTORY_IFD0  	0x0141	IFD_HALFTONE_HINTS
IFD_DIRECTORY_IFD0  	0x0142	IFD_TILE_WIDTH
IFD_DIRECTORY_IFD0  	0x0143	IFD_TILE_LENGTH
IFD_DIRECTORY_IFD0  	0x0144	IFD_TILE_OFFSETS
IFD_DIRECTORY_IFD0  	0xCD44	IFD_IMAGE_SEQUENCE_INFO
IFD_DIRECTORY_IFD0  	0x0145	IFD_TILE_BYTE_COUNTS
IFD_DIRECTORY_IFD0  	0x0146	IFD_BAD_FAX_LINES
IFD_DIRECTORY_IFD0  	0x4746	IFD_RATING
IFD_DIRECTORY_IFD0  	0x8546	IFD_SEMINFO
IFD_DIRECTORY_IFD0  	0xCD46	IFD_IMAGE_STATS
IFD_DIRECTORY_IFD0  	0x0147	IFD_CLEAN_FAX_DATA
IFD_DIRECTORY_IFD0  	0xCD47	IFD_PROFILE_DYNAMIC_RANGE
IFD_DIRECTORY_IFD0  	0x0148	IFD_CONSECUTIVE_BAD_FAX_LINES
IFD_DIRECTORY_IFD0  	0xCD48	IFD_PROFILE_GROUP_NAME
IFD_DIRECTORY_IFD0  	0x4749	IFD_RATING_PERCENT
IFD_DIRECTORY_IFD0  	0xCD49	IFD_JXL_DISTANCE
IFD_DIRECTORY_IFD0  	0x014A	IFD_IFDSUB_POINTER
IFD_DIRECTORY_IFD0  	0xCD4A	IFD_JXL_EFFORT
IFD_DIRECTORY_IFD0  	0xCD4B	IFD_JXL_DECODE_SPEED
IFD_DIRECTORY_IFD0  	0x014C	IFD_INK_SET
IFD_DIRECTORY_IFD0  	0x014D	IFD_INK_NAMES
IFD_DIRECTORY_IFD0  	0x014E	IFD_NUMBER_OF_INKS
IFD_DIRECTORY_IFD0  	0x0150	IFD_DOT_RANGE
IFD_DIRECTORY_IFD0  	0x0151	IFD_TARGET_PRINTER
IFD_DIRECTORY_IFD0  	0x0152	IFD_EXTRA_SAMPLES
IFD_DIRECTORY_IFD0  	0x0153	IFD_SAMPLE_FORMAT
IFD_DIRECTORY_IFD0  	0x0154	IFD_SMIN_SAMPLE_VALUE
IFD_DIRECTORY_IFD0  	0x0155	IFD_SMAX_SAMPLE_VALUE
IFD_DIRECTORY_IFD0  	0x0156	IFD_TRANSFER_RANGE
IFD_DIRECTORY_IFD0  	0x0157	IFD_CLIP_PATH
IFD_DIRECTORY_IFD0  	0x0158	IFD_XCLIP_PATH_UNITS
IFD_DIRECTORY_IFD0  	0x0159	IFD_YCLIP_PATH_UNITS
IFD_DIRECTORY_IFD0  	0x015A	IFD_INDEXED
IFD_DIRECTORY_IFD0  	0x015B	IFD_JPEG_TABLES
IFD_DIRECTORY_IFD0  	0x935C	IFD_IMAGE_SOURCE_DATA
IFD_DIRECTORY_IFD0  	0x015F	IFD_OPIPROXY
IFD_DIRECTORY_IFD0  	0xC763	IFD_TIME_CODES
IFD_DIRECTORY_IFD0  	0xC764	IFD_FRAME_RATE
IFD_DIRECTORY_IFD0  	0x8769	IFD_EXIF_POINTER
IFD_DIRECTORY_IFD0  	0xC772	IFD_TSTOP
IFD_DIRECTORY_IFD0  	0x8773	IFD_ICC_PROFILE
IFD_DIRECTORY_IFD0  	0xC789	IFD_REEL_NAME
IFD_DIRECTORY_IFD0  	0x0190	IFD_GLOBAL_PARAMETERS_IFD
IFD_DIRECTORY_IFD0  	0x0191	IFD_PROFILE_TYPE
IFD_DIRECTORY_IFD0  	0xC791	IFD_ORIGINAL_DEFAULT_FINAL_SIZE
IFD_DIRECTORY_IFD0  	0x0192	IFD_FAX_PROFILE
IFD_DIRECTORY_IFD0  	0xC792	IFD_ORIGINAL_BEST_QUALITY_SIZE
IFD_DIRECTORY_IFD0  	0x0193	IFD_CODING_METHODS
IFD_DIRECTORY_IFD0  	0xC793	IFD_ORIGINAL_DEFAULT_CROP_SIZE
IFD_DIRECTORY_IFD0  	0x0194	IFD_VERSION_YEAR
IFD_DIRECTORY_IFD0  	0x0195	IFD_MODE_NUMBER
IFD_DIRECTORY_IFD0  	0xC7A1	IFD_CAMERA_LABEL
IFD_DIRECTORY_IFD0  	0xC7A3	IFD_PROFILE_HUE_SAT_MAP_ENCODING
IFD_DIRECTORY_IFD0  	0xC7A4	IFD_PROFILE_LOOK_TABLE_ENCODING
IFD_DIRECTORY_IFD0  	0xC7A5	IFD_BASELINE_EXPOSURE_OFFSET
IFD_DIRECTORY_IFD0  	0xC7A6	IFD_DEFAULT_BLACK_RENDER
IFD_DIRECTORY_IFD0  	0xC7A7	IFD_NEW_RAW_IMAGE_DIGEST
IFD_DIRECTORY_IFD0  	0xC7A8	IFD_RAW_TO_PREVIEW_GAIN
IFD_DIRECTORY_IFD0  	0x87AC	IFD_IMAGE_LAYER
IFD_DIRECTORY_IFD0  	0x87AF	IFD_GEO_TIFF_DIRECTORY
IFD_DIRECTORY_IFD0  	0x87B0	IFD_GEO_TIFF_DOUBLE_PARAMS
IFD_DIRECTORY_IFD0  	0x01B1	IFD_DECODE
IFD_DIRECTORY_IFD0  	0x87B1	IFD_GEO_TIFF_ASCII_PARAMS
IFD_DIRECTORY_IFD0  	0x01B2	IFD_DEFAULT_IMAGE_COLOR
IFD_DIRECTORY_IFD0  	0x85D8	IFD_MODEL_TRANSFORM
IFD_DIRECTORY_IFD0  	0xC7E9	IFD_DEPTH_FORMAT
IFD_DIRECTORY_IFD0  	0xC7EA	IFD_DEPTH_NEAR
IFD_DIRECTORY_IFD0  	0xC7EB	IFD_DEPTH_FAR
IFD_DIRECTORY_IFD0  	0xC7EC	IFD_DEPTH_UNITS
IFD_DIRECTORY_IFD0  	0xC7ED	IFD_DEPTH_MEASURE_TYPE
IFD_DIRECTORY_IFD0  	0xC7EE	IFD_ENHANCE_PARAMS
IFD_EXIF_SUBIFD_DIRECTORY	0x9000	EXIF_EXIF_VERSION
IFD_EXIF_SUBIFD_DIRECTORY	0x9400	EXIF_AMBIENT_TEMPERATURE
IFD_EXIF_SUBIFD_DIRECTORY	0x9A00	EXIF_XIAOMI_MODEL
IFD_EXIF_SUBIFD_DIRECTORY	0xA000	EXIF_FLASHPIX_VERSION
IFD_EXIF_SUBIFD_DIRECTORY	0x9201	EXIF_SHUTTER_SPEED_VALUE
IFD_EXIF_SUBIFD_DIRECTORY	0x9401	EXIF_HUMIDITY
IFD_EXIF_SUBIFD_DIRECTORY	0xA001	EXIF_COLOR_SPACE
IFD_EXIF_SUBIFD_DIRECTORY	0xA401	EXIF_CUSTOM_RENDERED
IFD_EXIF_SUBIFD_DIRECTORY	0x9202	EXIF_APERTURE_VALUE
IFD_EXIF_SUBIFD_DIRECTORY	0x9402	EXIF_PRESSURE
IFD_EXIF_SUBIFD_DIRECTORY	0xA002	EXIF_PIXEL_XDIMENSION
IFD_EXIF_SUBIFD_DIRECTORY	0xA402	EXIF_EXPOSURE_MODE
IFD_EXIF_SUBIFD_DIRECTORY	0x9003	EXIF_DATE_TIME_ORIGINAL
IFD_EXIF_SUBIFD_DIRECTORY	0x9203	EXIF_BRIGHTNESS_VALUE
IFD_EXIF_SUBIFD_DIRECTORY	0x9403	EXIF_WATER_DEPTH
IFD_EXIF_SUBIFD_DIRECTORY	0xA003	EXIF_PIXEL_YDIMENSION
IFD_EXIF_SUBIFD_DIRECTORY	0xA403	EXIF_WHITE_BALANCE
IFD_EXIF_SUBIFD_DIRECTORY	0x9004	EXIF_DATE_TIME_DIGITIZED
IFD_EXIF_SUBIFD_DIRECTORY	0x9204	EXIF_EXPOSURE_BIAS_VALUE
IFD_EXIF_SUBIFD_DIRECTORY	0x9404	EXIF_ACCELERATION
IFD_EXIF_SUBIFD_DIRECTORY	0xA004	EXIF_RELATED_SOUND_FILE
IFD_EXIF_SUBIFD_DIRECTORY	0xA404	EXIF_DIGITAL_ZOOM_RATIO
IFD_EXIF_SUBIFD_DIRECTORY	0x9205	EXIF_MAX_APERTURE_VALUE
IFD_EXIF_SUBIFD_DIRECTORY	0x9405	EXIF_CAMERA_ELEVATION_ANGLE
IFD_EXIF_SUBIFD_DIRECTORY	0xA005	EXIF_INTEROPERABILITY_POINTER
IFD_EXIF_SUBIFD_DIRECTORY	0xA405	EXIF_FOCAL_LENGTH_IN35MM_FILM
IFD_EXIF_SUBIFD_DIRECTORY	0x9206	EXIF_SUBJECT_DISTANCE
IFD_EXIF_SUBIFD_DIRECTORY	0xA406	EXIF_SCENE_CAPTURE_TYPE
IFD_EXIF_SUBIFD_DIRECTORY	0x9207	EXIF_METERING_MODE
IFD_EXIF_SUBIFD_DIRECTORY	0xA407	EXIF_GAIN_CONTROL
IFD_EXIF_SUBIFD_DIRECTORY	0x9208	EXIF_LIGHT_SOURCE
IFD_EXIF_SUBIFD_DIRECTORY	0xA408	EXIF_CONTRAST
IFD_EXIF_SUBIFD_DIRECTORY	0x9009	EXIF_GOOGLE_PLUS_UPLOAD_CODE
IFD_EXIF_SUBIFD_DIRECTORY	0x9209	EXIF_FLASH
IFD_EXIF_SUBIFD_DIRECTORY	0xA409	EXIF_SATURATION
IFD_EXIF_SUBIFD_DIRECTORY	0x920A	EXIF_FOCAL_LENGTH
IFD_EXIF_SUBIFD_DIRECTORY	0xA40A	EXIF_SHARPNESS
IFD_EXIF_SUBIFD_DIRECTORY	0xA20B	EXIF_FLASH_ENERGY
IFD_EXIF_SUBIFD_DIRECTORY	0xA40B	EXIF_DEVICE_SETTING_DESCRIPTION
IFD_EXIF_SUBIFD_DIRECTORY	0xA20C	EXIF_SPATIAL_FREQUENCY_RESPONSE
IFD_EXIF_SUBIFD_DIRECTORY	0xA40C	EXIF_SUBJECT_DISTANCE_RANGE
IFD_EXIF_SUBIFD_DIRECTORY	0x920D	EXIF_NOISE
IFD_EXIF_SUBIFD_DIRECTORY	0xA20E	EXIF_FOCAL_PLANE_XRESOLUTION
IFD_EXIF_SUBIFD_DIRECTORY	0xA20F	EXIF_FOCAL_PLANE_YRESOLUTION
IFD_EXIF_SUBIFD_DIRECTORY	0x9010	EXIF_OFFSET_TIME
IFD_EXIF_SUBIFD_DIRECTORY	0xA210	EXIF_FOCAL_PLANE_RESOLUTION_UNIT
IFD_EXIF_SUBIFD_DIRECTORY	0x9011	EXIF_OFFSET_TIME_ORIGINAL
IFD_EXIF_SUBIFD_DIRECTORY	0x9211	EXIF_IMAGE_NUMBER
IFD_EXIF_SUBIFD_DIRECTORY	0x9012	EXIF_OFFSET_TIME_DIGITIZED
IFD_EXIF_SUBIFD_DIRECTORY	0x9212	EXIF_SECURITY_CLASSIFICATION
IFD_EXIF_SUBIFD_DIRECTORY	0xC612	EXIF_DNGVERSION
IFD_EXIF_SUBIFD_DIRECTORY	0x9213	EXIF_IMAGE_HISTORY
IFD_EXIF_SUBIFD_DIRECTORY	0xC613	EXIF_DNGBACKWARD_VERSION
IFD_EXIF_SUBIFD_DIRECTORY	0x9214	EXIF_SUBJECT_AREA
IFD_EXIF_SUBIFD_DIRECTORY	0xA214	EXIF_SUBJECT_LOCATION
IFD_EXIF_SUBIFD_DIRECTORY	0xC614	EXIF_UNIQUE_CAMERA_MODEL
IFD_EXIF_SUBIFD_DIRECTORY	0xA215	EXIF_EXPOSURE_INDEX
IFD_EXIF_SUBIFD_DIRECTORY	0xC615	EXIF_LOCALIZED_CAMERA_MODEL
IFD_EXIF_SUBIFD_DIRECTORY	0x9216	EXIF_TIFF_EP_STANDARD_ID
IFD_EXIF_SUBIFD_DIRECTORY	0xC616	EXIF_CFAPLANE_COLOR
